90	90	90	90	90	90	1	0
140	90	90	90	90	90	1	0
140	48	90	90	90	90	1	0
140	48	56	90	90	90	1	0
140	48	56	90	0	90	1	0
140	48	49	90	0	90	1	0
140	48	49	61	0	90	1	0
140	48	49	140	0	90	1	0
140	48	49	90	0	90	1	0
140	70	49	90	0	90	1	0
140	70	70	90	0	90	1	0
140	27	70	90	0	90	1	0
140	27	70	90	33	90	1	0
130	27	70	90	33	90	1	0
150	27	70	90	33	90	1	0
150	27	70	90	0	90	1	0
150	27	70	90	50	90	1	0
135	27	70	90	0	90	1	0
135	27	70	90	50	90	1	0
135	90	70	90	0	90	1	0
